origem;origem_sys_id;origem_nome;policy_sys_id;policy;variavel_sys_id;variavel;tipo;situacao_variavel;tratamento
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;9788aa511b5a75d0d1abda4ce54bcb4c;"EY: ""Did you find the Cost center?"" is ""No""";e146d4201b9ef910a530426fe54bcb69;vs_label;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;e0fba2951b5a75d0d1abda4ce54bcb7b;"EY: ""Did you find the Cost center?"" is ""Yes""";b247e29d1b1a75d0d1abda4ce54bcbaa;vs_quantity_required;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;e0fba2951b5a75d0d1abda4ce54bcb7b;"EY: ""Did you find the Cost center?"" is ""Yes""";0c152e991b1a75d0d1abda4ce54bcbe9;vs_sales_code;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;e0fba2951b5a75d0d1abda4ce54bcb7b;"EY: ""Did you find the Cost center?"" is ""Yes""";2745eed91b1a75d0d1abda4ce54bcbc8;vs_find_sales_code;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;e0fba2951b5a75d0d1abda4ce54bcb7b;"EY: ""Did you find the Cost center?"" is ""Yes""";3628a6111b5a75d0d1abda4ce54bcbed;vs_add_more;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;e0fba2951b5a75d0d1abda4ce54bcb7b;"EY: ""Did you find the Cost center?"" is ""Yes""";1a486e111b5a75d0d1abda4ce54bcb88;vs_delivery_location;acao;fora_do_set;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;e0fba2951b5a75d0d1abda4ce54bcb7b;"EY: ""Did you find the Cost center?"" is ""Yes""";7eb650201b9ef910a530426fe54bcb87;vs_approver;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;f905b61d1b9a75d0d1abda4ce54bcb1a;"EY: ""Did you find the sales code?"" is ""Yes""";46752e191b1a75d0d1abda4ce54bcb68;vs_material_code;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;f905b61d1b9a75d0d1abda4ce54bcb1a;"EY: ""Did you find the sales code?"" is ""Yes""";45a5e21d1b1a75d0d1abda4ce54bcb88;vs_product_description;acao;inativa;"set, sem alteração"
set;f563d0e81b5ef910a530426fe54bcbd9;EY VS - Solicitação de RPE;f905b61d1b9a75d0d1abda4ce54bcb1a;"EY: ""Did you find the sales code?"" is ""Yes""";2745eed91b1a75d0d1abda4ce54bcbc8;vs_find_sales_code;condicao;inativa;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;44945ed11b55f510a530426fe54bcb2b;EY: Campos Obrigatorios;01bb46fe1ba81150a530426fe54bcbbc;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";284d5abe1b2c1150a530426fe54bcb8a;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";fbeb96fa1b2c1150a530426fe54bcbb4;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";b81d92be1b2c1150a530426fe54bcbfb;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";7ebdd6fe1b2c1150a530426fe54bcb84;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";4ffd5afe1b2c1150a530426fe54bcbe0;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";2b6d12fe1b2c1150a530426fe54bcb8e;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";dfdd12321b6c1150a530426fe54bcb66;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";64ec567e1b2c1150a530426fe54bcbdc;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";8fac9e3e1b2c1150a530426fe54bcb52;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;84c35e911b55f510a530426fe54bcb9d;"EY: HTR  When ""Solicitation Whom"" is not ""-- None --"" show ""Employee"" field";fa4c0efe1ba81150a530426fe54bcbaf;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;e464da911b55f510a530426fe54bcb05;"EY: HTR_When ""Solicitation Whom"" is ""None"" doesn't show ""Update information link""";a52e4eb21be81150a530426fe54bcb85;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;ec8496551b55f510a530426fe54bcb9b;"EY: HTR_When ""Solicitation Whom"" is ""Other employee"" the employee is Mandatory";fa4c0efe1ba81150a530426fe54bcbaf;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;ec8496551b55f510a530426fe54bcb9b;"EY: HTR_When ""Solicitation Whom"" is ""Other employee"" the employee is Mandatory";1ab29eba1be81150a530426fe54bcbee;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;fdd35ed11b55f510a530426fe54bcb8a;"EY: HTR_When ""Solicitation Whom"" is ""My request"" show ""Update information link"" , ""Adress"", ""National ID"" , ""name"" fields";fa4c0efe1ba81150a530426fe54bcbaf;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;fdd35ed11b55f510a530426fe54bcb8a;"EY: HTR_When ""Solicitation Whom"" is ""My request"" show ""Update information link"" , ""Adress"", ""National ID"" , ""name"" fields";6a82623a1b6c1150a530426fe54bcbe1;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;fdd35ed11b55f510a530426fe54bcb8a;"EY: HTR_When ""Solicitation Whom"" is ""My request"" show ""Update information link"" , ""Adress"", ""National ID"" , ""name"" fields";d62226f61b6c1150a530426fe54bcbc8;;acao;apagada;"set, sem alteração"
set;1a401a591b15f510a530426fe54bcb1a;Informações pessoais - Benefícios;fdd35ed11b55f510a530426fe54bcb8a;"EY: HTR_When ""Solicitation Whom"" is ""My request"" show ""Update information link"" , ""Adress"", ""National ID"" , ""name"" fields";bdf025931be15d90a530426fe54bcbe7;;acao;apagada;"set, sem alteração"
set;64da79341ba5fd50a530426fe54bcb7e;EY VS - Empresas Natura/Avon;2dea56f01ba9fd50a530426fe54bcbac;EY: Mandatory;797e07881b29a590a530426fe54bcbde;vs_which_company;acao;fora_do_set;"set, sem alteração"
set;85c518911bc19ad0514cbaef4b4bcb8b;Data to make your refund;d4aab45d1b4d9ad0514cbaef4b4bcbec;EY: Mandatory variables;c8abe5a61b055610514cbaef4b4bcbcb;v_month_mrvs;acao;inativa;"set, sem alteração"
set;85c518911bc19ad0514cbaef4b4bcb8b;Data to make your refund;d4aab45d1b4d9ad0514cbaef4b4bcbec;EY: Mandatory variables;c6cb29a61b055610514cbaef4b4bcb0d;v_year_mrvs;acao;inativa;"set, sem alteração"
set;9494b8f11b216110a530426fe54bcbb6;EY VS -  Solicitação de Provisões de Fatura;727781b11ba16110a530426fe54bcbc5;EY: Mandatory;143578b11b216110a530426fe54bcbc4;v_informative_note_2;acao;inativa;"set, sem alteração"
set;c6b820241be161d0a530426fe54bcbc5;EY VS - Transferência de Ativo Fixo e Dados Cadastrais;9ec524621be56990d1abda4ce54bcb27;EY: Read-Only;039a60a01b2561d0a530426fe54bcb36;v_comments;acao;inativa;"set, sem alteração"
set;d5a017c31be70510a530426fe54bcbb1;Employee benefits;10009f1e1b5c5910d1abda4ce54bcb85;ACN: HTR All fields read only if doesn't change;8082df471be70510a530426fe54bcbea;days_voucher;acao;inativa;"set, sem alteração"
set;dd8e82cc1ba12590a530426fe54bcb41;EY VS -  Capitalização de Projeto em Curso (Alta);0a202a0c1be92590a530426fe54bcb54;EY: Mandatory;35de8a401be12590a530426fe54bcb4b;v_attach_email_with_approval;acao;inativa;"set, sem alteração"
set;dd8e82cc1ba12590a530426fe54bcb41;EY VS -  Capitalização de Projeto em Curso (Alta);65d808e61ba16990d1abda4ce54bcb81;EY: Read-Only;35de8a401be12590a530426fe54bcb4b;v_attach_email_with_approval;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;0b3b89131b966d50a530426fe54bcb0a;EY: Show Consultant Email;79f3b4131bd26d50a530426fe54bcbc8;vs_consultant_email_new;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;17bb89531b966d50a530426fe54bcb0a;EY: Show Representative Email;70467c571bd26d50a530426fe54bcb59;vs_representative_email_new;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;564eb8791b771554d1abda4ce54bcbbd;EY: Show Franchisee fields;135d74f11b771554d1abda4ce54bcb2e;vs_franchisee;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;69bd74b51b771554d1abda4ce54bcb5a;EY: Show Consultant fields;7925d1311b3f1554d1abda4ce54bcbad;vs_consultant_code;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;69bd74b51b771554d1abda4ce54bcb5a;EY: Show Consultant fields;f0fb3c7d1b371554d1abda4ce54bcb70;vs_consultant;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;7c2b05df1b566d50a530426fe54bcbb2;EY: Show Consultant Code;bbe3f0131bd26d50a530426fe54bcb25;vs_consultant_code_new;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;90ab4d131b966d50a530426fe54bcb22;EY: Show Representative Code;760638171bd26d50a530426fe54bcb67;vs_representative_code_new;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;b86b09131b966d50a530426fe54bcb00;EY: Show Representative Name;7bb5f8171bd26d50a530426fe54bcbe8;vs_representative_name_new;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;c31e34f51b771554d1abda4ce54bcb3d;EY: Show Representative fields;3f95d1711b3f1554d1abda4ce54bcb1a;vs_representative_code;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;c31e34f51b771554d1abda4ce54bcb3d;EY: Show Representative fields;b62d34f11b771554d1abda4ce54bcb79;vs_representative;acao;inativa;"set, sem alteração"
set;e7c6a4311bffd154d1abda4ce54bcb54;EY: Company:Natura/Avon/TBS - Collaborator - Code;dd9a05df1b566d50a530426fe54bcbad;EY: Show Consultant Name;37d33cdf1b926d50a530426fe54bcbc2;vs_consultant_name_new;acao;inativa;"set, sem alteração"
set;374a53851b550510d1abda4ce54bcb1c;Dependent Data;0014d1ee1b4ae110d1abda4ce54bcb09;EY: Campos Obrigatorios;6b24fb551bd14510d1abda4ce54bcbd6;surname;acao;inativa;"set, sem alteração"
set;374a53851b550510d1abda4ce54bcb1c;Dependent Data;0014d1ee1b4ae110d1abda4ce54bcb09;EY: Campos Obrigatorios;7325fb551bd14510d1abda4ce54bcb26;status;acao;inativa;"set, sem alteração"
set;374a53851b550510d1abda4ce54bcb1c;Dependent Data;0014d1ee1b4ae110d1abda4ce54bcb09;EY: Campos Obrigatorios;b59533d51bd14510d1abda4ce54bcb36;beneficiary_type;acao;inativa;"set, sem alteração"
set;5154847b1b844610d1abda4ce54bcb01;My Personal Informations - Only Name in Catalog View;8785b8181b580a10a530426fe54bcb7c;EY: VIsible Fields Only Analyst  View;8edb689c1bd40a10a530426fe54bcb99;rne;acao;inativa;"set, sem alteração"
set;5154847b1b844610d1abda4ce54bcb01;My Personal Informations - Only Name in Catalog View;8785b8181b580a10a530426fe54bcb7c;EY: VIsible Fields Only Analyst  View;4bbb289c1bd40a10a530426fe54bcbeb;phone;acao;inativa;"set, sem alteração"
set;5154847b1b844610d1abda4ce54bcb01;My Personal Informations - Only Name in Catalog View;8785b8181b580a10a530426fe54bcb7c;EY: VIsible Fields Only Analyst  View;c8ddac501b180a10a530426fe54bcb72;fax;acao;inativa;"set, sem alteração"
